日期,小時,供應商名稱,網站,網站名稱,版位編號,版位名稱,antifroud,知名媒體,子聯播網,Total Tracked Ads,Eligible Ads for Viewability,Measured Ads,% Measured Ads,Viewable Impressions,% Viewable Impressions,Non-Viewable Ads,% Non-Viewable Ads,Average Time In View (Sec)
20260126,18,中天電視股份有限公司,3282,中天新聞網-exchange,14980,CF_970x250_內頁_PC置頂橫幅-中天新聞網-exchange,,知名媒體,,24,10,10,100.00%,2,20.00%,8,80.00%,1.00
20260126,18,曾憲敏,3327,85小說網_創意,15227,MW-300X250_85小說網_隨身影音PB,,,,6,3,3,100.00%,1,33.33%,2,66.67%,0.53
20260126,18,中天電視股份有限公司,3282,中天新聞網-exchange,15859,CF_336x280_內頁_PC右側互動看板B-中天新聞網-exchange,,知名媒體,,234,90,90,100.00%,30,33.33%,60,66.67%,3.00
20260126,18,CBROOT LTD,3352,西瓜卡通-exchange,15970,CF_160x600_影音內容_西瓜卡通-exchange,,,,226,94,94,100.00%,22,23.40%,72,76.60%,9.04
20260126,18,時報資訊股份有限公司,2817,旺得富,16910,CF_300x250_Billboard_1s_旺得富,,知名媒體,,12,6,6,100.00%,4,66.67%,2,33.33%,18.19
20260126,18,時報資訊股份有限公司,2817,旺得富,16911,CF_300x250_Billboard_2nd_旺得富,,知名媒體,,6,2,2,100.00%,0,0.00%,2,100.00%,0.00
20260126,18,葉志斌,2745,繁中寶可夢卡表生成器-奶爸工作室-exchange,16951,CF_300x600_Banner_繁中寶可夢卡表生成器-奶爸工作室-exchange,,,,6,3,3,100.00%,2,66.67%,1,33.33%,12.85
20260126,18,朱光宁,3360,提莫書屋-exchange,16957,MW_336x280banner_提莫書屋_exchange,,,,"17,759","8,788","8,788",100.00%,"6,849",77.94%,"1,939",22.06%,6.32
20260126,18,朱光宁,3361,提莫書屋-mobile,16958,MW_置底創意_提莫書屋-mobile,,,,116,58,58,100.00%,55,94.83%,3,5.17%,35.35
20260126,18,朱光宁,3361,提莫書屋-mobile,16959,MW_320x480_文中創意_提莫書屋-mobile,,,,76,38,38,100.00%,31,81.58%,7,18.42%,5.52
20260126,18,欣發現股份有限公司,3364,女子學-mobile,16972,MW_置底創意_女子學,antifroud,,,30,14,14,100.00%,0,0.00%,14,100.00%,0.00
20260126,18,第一網站股份有限公司,2783,漫畫櫃manhuagui,17027,MW_320x480_蓋版_漫畫櫃manhuagui,,,,36,18,18,100.00%,7,38.89%,11,61.11%,1.26
20260126,18,朱光宁,3268,稷下書院-mobile,17207,MW_320x480_蓋版_稷下書院-mobile,,,,598,264,264,100.00%,123,46.59%,141,53.41%,3.39
20260126,18,中華電視股份有限公司,3389,華視-mobile,17230,MW_置底創意(非展開)_華視-mobile,,知名媒體,,60,30,30,100.00%,24,80.00%,6,20.00%,26.46
20260126,18,中華電視股份有限公司,3389,華視-mobile,17232,MW_文中創意320x480_華視-mobile,,知名媒體,,12,6,6,100.00%,5,83.33%,1,16.67%,40.09
20260126,18,李立娟,3395,vivi0視頻-exchange,17293,CF_336x280_Banner_vivi01視頻-exchange,antifroud,,,"35,155","17,269","17,269",100.00%,"2,350",13.61%,"14,919",86.39%,0.35
20260126,18,李立娟,3395,vivi0視頻-exchange,17294,MW_336x280_Banner_vivi01視頻-exchange,antifroud,,,"25,612","12,572","12,572",100.00%,"4,812",38.28%,"7,760",61.72%,1.96
20260126,18,李立娟,3395,vivi0視頻-exchange,17300,MW_320x100_置底(PB)_vivi01視頻-exchange,antifroud,,,"2,091","1,022","1,022",100.00%,692,67.71%,330,32.29%,16.27
20260126,18,曾憲敏,601,85小說網_PC,1773,CF-300x250_85小說網_內文1,,,,112,56,56,100.00%,52,92.86%,4,7.14%,22.25
20260126,18,第一網站股份有限公司,2768,czbooks,17927,MW_置底創意_czbook,,,,"5,332","2,646","2,646",100.00%,"2,366",89.42%,280,10.58%,16.83
20260126,18,第一網站股份有限公司,3420,ftvnews,17970,MW_300x250_內文_ftvnews,,知名媒體,,6,3,3,100.00%,0,0.00%,3,100.00%,0.00
20260126,18,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18007,CF_336x280_文末右側看板_工商時報-exchange,,知名媒體,,6,2,2,100.00%,1,50.00%,1,50.00%,0.66
20260126,18,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18014,MW_300x250_文末Banner1_工商時報-exchange,,知名媒體,,152,75,75,100.00%,12,16.00%,63,84.00%,0.59
20260126,18,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18015,MW_300x250_文末Banner2_工商時報-exchange,,知名媒體,,186,92,92,100.00%,2,2.17%,90,97.83%,0.32
20260126,18,第一網站股份有限公司,3440,fsa_passback_first,18201,CF_336x280_fsa_passback_first,,,,28,12,12,100.00%,0,0.00%,12,100.00%,0.00
20260126,18,第一網站股份有限公司,3440,fsa_passback_first,18202,CF_300x250_fsa_passback_first,,,,"2,120","1,028","1,028",100.00%,544,52.92%,484,47.08%,22.97
20260126,18,莊博凱,3455,夢遊電玩,18269,300x250 Banner,,,,6,2,2,100.00%,1,50.00%,1,50.00%,0.51
20260126,18,朱光宁,3268,稷下書院-mobile,18297,MW_置底創意(展開)_稷下書院-mobile,,,,90,45,45,100.00%,41,91.11%,4,8.89%,14.98
20260126,18,冰楓科技有限公司,3485,冰楓論壇-exchange,18487,CF_970x90_內文上方第一塊_冰楓論壇-exchange,,,,689,315,315,100.00%,54,17.14%,261,82.86%,1.53
20260126,18,冰楓科技有限公司,3485,冰楓論壇-exchange,18492,MW_300x250_Banner_ 冰楓論壇-exchange,,,,240,105,105,100.00%,30,28.57%,75,71.43%,1.94
20260126,18,CBROOT LTD,3492,包子漫畫(特開流量)-exchange,18546,(子)CF_300x250_指定時段_包子漫畫(特開流量)-exchange,,,子聯播網,"3,556","1,393","1,393",100.00%,131,9.40%,"1,262",90.60%,0.69
20260126,18,CBROOT LTD,3492,包子漫畫(特開流量)-exchange,18557,CF_300x600_指定流量_包子漫畫(特開流量PB)-exchange,,,,"4,450","2,179","2,179",100.00%,"1,185",54.38%,994,45.62%,28.44
20260126,18,CBROOT LTD,3510,包子漫畫_twmanga-exchange,18732,MW_336x280_Banner_包子漫畫_twmanga,,,子聯播網,"21,280","10,590","10,590",100.00%,"3,024",28.56%,"7,566",71.44%,0.69
20260126,18,CBROOT LTD,3510,包子漫畫_twmanga-exchange,18737,CF_970x90_Banner_ 包子漫畫_twmanga-exchange,,,,12,6,6,100.00%,0,0.00%,6,100.00%,0.00
20260126,18,闇碼科技股份有限公司,2992,縮短網址產生器-reurl-exchange,18876,CF_首頁連結bar下方_縮短網址產生器-reurl-exchange,,知名媒體,,12,6,6,100.00%,4,66.67%,2,33.33%,0.98
20260126,18,台灣英文新聞股份有限公司,3537,台灣英文新聞(new)-exchange,18924,CF_300x250_內容頁_右側看版_1_台灣英文新聞(new)-exchange,,知名媒體,,49,24,24,100.00%,2,8.33%,22,91.67%,3.23
20260126,18,台灣英文新聞股份有限公司,3537,台灣英文新聞(new)-exchange,18925,CF_300x600_內容頁_右側看版_2_台灣英文新聞(new)-exchange,,知名媒體,,6,3,3,100.00%,1,33.33%,2,66.67%,0.60
20260126,18,艾得基客行銷顧問股份有限公司,3373,良醫健康網,19009,MW_蓋板_良醫健康網,,知名媒體,,19,9,9,100.00%,5,55.56%,4,44.44%,13.76
20260126,18,聯合線上股份有限公司,3549,UDN元氣網,19018,CF_首頁文章推薦第三格300x250_UDN元氣網,,知名媒體,,6,3,3,100.00%,1,33.33%,2,66.67%,1.67
20260126,18,艾得基客行銷顧問股份有限公司,3552,玩具人,19044,MW_320x480_文中創意_玩具人,,知名媒體,,108,54,54,100.00%,35,64.81%,19,35.19%,14.73
20260126,18,第一網站股份有限公司,2783,漫畫櫃manhuagui,20685,MW_300X250_manhuagui,antifroud,,,"3,670","1,811","1,811",100.00%,740,40.86%,"1,071",59.14%,9.70
20260126,18,德榕企業有限公司,3578,TW Bodhi_mobile,20707,MW_置底創意_TW Bodhi,,,,50,25,24,96.00%,0,0.00%,24,100.00%,0.00
20260126,18,德榕企業有限公司,3578,TW Bodhi_mobile,20708,MW_蓋板_TW Bodhi,,,,495,245,243,99.18%,0,0.00%,243,100.00%,0.00
20260126,18,德榕企業有限公司,3581,忘憂書屋,20727,CF_336x280文章頁(RWD)_忘憂書屋,,,,112,56,55,98.21%,0,0.00%,55,100.00%,0.00
20260126,18,德榕企業有限公司,3582,忘憂書屋_mobile,20728,MW_文中創意300x250_忘憂書屋,,,,18,7,7,100.00%,0,0.00%,7,100.00%,0.00
20260126,18,德榕企業有限公司,3582,忘憂書屋_mobile,20729,MW_蓋板_忘憂書屋,,,,82,41,41,100.00%,0,0.00%,41,100.00%,0.00
20260126,18,德榕企業有限公司,3582,忘憂書屋_mobile,20730,MW_置底創意_忘憂書屋,,,,58,29,27,93.10%,0,0.00%,27,100.00%,0.00
20260126,18,第一網站股份有限公司,2916,KiKiNote,20731,CF_300x250_banner_kikinote (PB),,知名媒體,,198,76,76,100.00%,21,27.63%,55,72.37%,8.17
20260126,18,第一網站股份有限公司,3440,fsa_passback_first,21699,CF_336x280_fsa_passback_first,,,,56,25,25,100.00%,2,8.00%,23,92.00%,0.48
20260126,18,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21760,MW_文章三_336x280_TVBS-女人我最大_HB,,知名媒體,,352,176,176,100.00%,103,58.52%,73,41.48%,7.03
20260126,18,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21761,MW_文章四_336x280_TVBS-女人我最大_HB,,知名媒體,,"1,525",760,760,100.00%,493,64.87%,267,35.13%,2.38
20260126,18,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21763,MW_文中創意320x480_TVBS-女人我最大_HB,,知名媒體,,"1,362",676,676,100.00%,571,84.47%,105,15.53%,31.78
20260126,18,富盈數據股份有限公司,3654,TVBS-健康2.0_HB,21768,MW_文中創意320x480_TVBS-健康2.0_HB,,知名媒體,,"4,665","2,213","2,213",100.00%,"1,556",70.31%,657,29.69%,25.11
20260126,18,富盈數據股份有限公司,3655,TVBS-食尚玩家_HB,21770,MW_文章三_336x280_TVBS-食尚玩家_HB,,知名媒體,,152,75,75,100.00%,43,57.33%,32,42.67%,2.74
20260126,18,富盈數據股份有限公司,3655,TVBS-食尚玩家_HB,21773,MW_文中創意320x480_TVBS-食尚玩家_HB,,知名媒體,,525,253,253,100.00%,202,79.84%,51,20.16%,23.78
20260126,18,寶利拾股份有限公司,3652,愛料理_HB,21778,MW_Recipes_Top_336x280banner_愛料理_HB,,知名媒體,,6,3,3,100.00%,1,33.33%,2,66.67%,10.00
20260126,18,寶利拾股份有限公司,3652,愛料理_HB,21779,MW_Recipes_Middle_336x280banner_愛料理_HB,,知名媒體,,6,3,3,100.00%,2,66.67%,1,33.33%,2.03
20260126,18,先驅媒體社會企業股份有限公司,3554,新頭殼(R18),21839,ＭＷ_336x280Banner_newtalk.tw_mobile_all_336280_2_新頭殼(R18),antifroud,知名媒體,,211,105,105,100.00%,84,80.00%,21,20.00%,11.20
20260126,18,儂儂雜誌社股份有限公司(bella儂儂),2135,Bella儂儂_2024,21876,MW-300x250_文章標題上方1_Bella儂儂,,知名媒體,,714,357,357,100.00%,193,54.06%,164,45.94%,3.15
20260126,18,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21899,MW_文章一_336x280_TVBS-新聞網_HB,,知名媒體,,"2,399","1,182","1,182",100.00%,837,70.81%,345,29.19%,6.44
20260126,18,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21900,MW_文章三_336x280_TVBS-新聞網_HB,,知名媒體,,130,64,64,100.00%,35,54.69%,29,45.31%,4.22
20260126,18,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21902,MW_文章置底_320x100_TVBS-新聞網_HB,,知名媒體,,"1,814",898,898,100.00%,214,23.83%,684,76.17%,10.93
20260126,18,富盈數據股份有限公司,3684,稅美人_mobile,21923,MW_置底創意(非展開)_稅美人-mobile,,,,"2,904","1,444","1,444",100.00%,"1,287",89.13%,157,10.87%,27.60
20260126,18,富盈數據股份有限公司,3685,玩桌遊_mobile,21924,MW_置底創意(非展開)_玩桌遊-mobile,,,,246,122,122,100.00%,109,89.34%,13,10.66%,21.12
20260126,18,富盈數據股份有限公司,2615,熱血台中,21986,CF_336x280_全網_熱血台中,,,,68,32,32,100.00%,19,59.38%,13,40.62%,1.98
20260126,18,富盈數據股份有限公司,2615,熱血台中,21987,CF_336x280_全網_熱血台中,,,,110,54,54,100.00%,34,62.96%,20,37.04%,1.87
20260126,18,富盈數據股份有限公司,3703,繁體小說,22022,MW_置底創意(非展開)_繁體小說-mobile,,,,6,3,3,100.00%,3,100.00%,0,0.00%,31.38
20260126,18,富盈數據股份有限公司,3704,天天要聞,22030,CF_300 x 250 banner_天天要聞_cpc2,,,,827,405,405,100.00%,297,73.33%,108,26.67%,9.54
20260126,18,富盈數據股份有限公司,3703,繁體小說,22031,CF_300 x 250 banner_繁體小說_cpc2,,,,13,7,7,100.00%,3,42.86%,4,57.14%,8.41
20260126,18,冠妍動力科技有限公司,484,小老婆汽機車資訊網,22058,MW_文中創意320x480_小老婆汽機車資訊網-測試,,知名媒體,,20,10,10,100.00%,7,70.00%,3,30.00%,4.20
20260126,18,富盈數據股份有限公司,3680,TVBS-新聞網_HB,22132,CF_文中300x250_TVBS-新聞網_HB_2,,知名媒體,,6,3,3,100.00%,3,100.00%,0,0.00%,9.38
20260126,18,富盈數據股份有限公司,3680,TVBS-新聞網_HB,22133,CF_文中300x250_TVBS-新聞網_HB_3,,知名媒體,,32,15,15,100.00%,13,86.67%,2,13.33%,13.85
20260126,18,闇碼科技股份有限公司,3048,縮短網址產生器-reurl,22213,MW_蓋版_縮短網址產生器-reurl-2025.05(特殊供量),,知名媒體,,245,74,72,97.30%,23,31.94%,49,68.06%,1.01
20260126,18,艾得基客行銷顧問股份有限公司,3490,太報,22216,MW_置底創意(非展開)_太報,,知名媒體,,38,19,19,100.00%,19,100.00%,0,0.00%,50.56
20260126,18,艾得基客行銷顧問股份有限公司,3724,上報,22217,MW_置底創意(非展開)_上報,,知名媒體,,"1,146",565,565,100.00%,533,94.34%,32,5.66%,46.34
20260126,18,艾得基客行銷顧問股份有限公司,3724,上報,22218,MW_置底(展開)_上報,,知名媒體,,144,71,71,100.00%,62,87.32%,9,12.68%,28.22
20260126,18,艾得基客行銷顧問股份有限公司,2689,Basketball Top5,22219,MW_置底(展開)_Basketball TOP5,,,,303,151,151,100.00%,134,88.74%,17,11.26%,11.29
20260126,18,欣發現股份有限公司,3363,大人物-mobile,22222,MW_蓋板_大人物,,知名媒體,,18,9,9,100.00%,1,11.11%,8,88.89%,5.06
20260126,18,朱光宁,3741,石頭小說3,22396,MW_置底_石頭小說3,,,,462,231,231,100.00%,209,90.48%,22,9.52%,20.60
20260126,18,朱光宁,3741,石頭小說3,22398,CF_336 x 280 banner_石頭小說3_cpc1.67,,,,"17,802","8,907","8,907",100.00%,"5,999",67.35%,"2,908",32.65%,5.61
20260126,18,朱光宁,3741,石頭小說3,22399,CF_320 x 480 橫幅_石頭小說3,,,,114,57,57,100.00%,39,68.42%,18,31.58%,3.61
20260126,18,艾得基客行銷顧問股份有限公司,3724,上報,22405,MW_蓋版_上報,,知名媒體,,280,134,134,100.00%,76,56.72%,58,43.28%,4.91
20260126,18,闇碼科技股份有限公司,3068,限時圖片-imgus,22406,MW_置底_imgus,antifroud,,,141,69,69,100.00%,30,43.48%,39,56.52%,1.53
20260126,18,第一網站股份有限公司,2783,漫畫櫃manhuagui,22443,MW_置底_manhuagui,antifroud,,,"2,592","1,261","1,261",100.00%,516,40.92%,745,59.08%,5.98
20260126,18,艾得基客行銷顧問股份有限公司,3490,太報,22495,MW_300x250 BANNER_太報_CPM5,,知名媒體,子聯播網,90,45,45,100.00%,29,64.44%,16,35.56%,3.54
20260126,18,艾得基客行銷顧問股份有限公司,2689,Basketball Top5,22498,MW_300x250 Banner_Basketball TOP5_CPM5,,,子聯播網,60,30,30,100.00%,18,60.00%,12,40.00%,2.19
20260126,18,艾得基客行銷顧問股份有限公司,2578,鉅亨網,22507,MW_300x250_鉅亨網_直播用BN-1,,知名媒體,子聯播網,"4,696","2,263","2,262",99.96%,743,32.85%,"1,519",67.15%,8.70
20260126,18,艾得基客行銷顧問股份有限公司,3752,ＭoneyDJ,22514,MW_文中創意320x480_MoneyDJ,antifroud,知名媒體,,44,22,22,100.00%,17,77.27%,5,22.73%,10.05
20260126,18,李承翰-webptt,718,Web批踢踢(RWD),2284,MW-蓋板_文中_Web批踢踢,antifroud,,,12,4,4,100.00%,3,75.00%,1,25.00%,2.35
20260126,18,麥智維,999,動漫戲說,3543,CF-728*90-內文上方-動漫戲說,antifroud,,,130,66,66,100.00%,53,80.30%,13,19.70%,28.31
20260126,18,技達創意資訊有限公司,1299,泰好網,4733,CF-300*250-內文下方-泰好網,,,,6,2,2,100.00%,0,0.00%,2,100.00%,0.00
20260126,18,陈晋福,1367,電視超人,4997,CF-300X250-電視超人,,,,18,9,9,100.00%,2,22.22%,7,77.78%,0.31
20260126,18,麥智維,999,動漫戲說,6069,CF-300*250-首頁-動漫戲說,,,,6,2,2,100.00%,0,0.00%,2,100.00%,0.00
20260126,18,吳慧玲,2082,宅女懶懶子,8073,CF-右側通欄第二塊-300x600-宅女懶懶子,antifroud,,,6,2,2,100.00%,0,0.00%,2,100.00%,0.00
20260126,18,精鏡傳媒股份有限公司,1060,鏡週刊,8250,MW_置底創意(非展開)_鏡週刊,,知名媒體,,109,54,54,100.00%,51,94.44%,3,5.56%,62.12
20260126,18,臺灣電視事業股份有限公司,52,台視,8313,PC-300x250_內文第一塊_台視財經,,知名媒體,,6,3,3,100.00%,2,66.67%,1,33.33%,6.67
20260126,18,巧克科技新媒體股份有限公司,2127,LINE TV_Banner-exchange,8576,CF_336x280_戲劇-右側好康資訊下方_LINE TV-exchange,,知名媒體,,38,18,18,100.00%,0,0.00%,18,100.00%,0.00
20260126,18,巧克科技新媒體股份有限公司,2127,LINE TV_Banner-exchange,8577,CF_336x280_戲劇-右側好康資訊上方_LINE TV-exchange,,知名媒體,,96,47,47,100.00%,6,12.77%,41,87.23%,0.28
20260126,18,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,8862,CF_970X90_分類新聞內頁上方_民視新聞(MCM),,知名媒體,,12,6,6,100.00%,1,16.67%,5,83.33%,1.17
20260126,18,見聞科技有限公司,2251,就是節目表,9233,MW-300x250-節目表文中-就是節目表,,,,6,3,3,100.00%,0,0.00%,3,100.00%,0.31
20260126,18,蔡瑞文,300,樂透彩幸運發財網,9470,MW-置底-樂透幸運發財網,antifroud,知名媒體,,6,3,3,100.00%,2,66.67%,1,33.33%,4.91
20260126,18,時報資訊股份有限公司,2335,中時電子報_2019,9883,ＭＷ-320x480-蓋板-中時電子報_2019,antifroud,知名媒體,,683,322,322,100.00%,105,32.61%,217,67.39%,2.53
20260126,19,英屬維京群島商浩美數位有限公司台灣分公司,2315,Teepr亮新聞-exchange,10012,CF_336x280Banner_Teepr亮新聞-exchange,,知名媒體,,982,472,472,100.00%,21,4.45%,451,95.55%,0.22
20260126,19,第一網站股份有限公司,2300,keketravel,10594,(子)CF_336x280_keketravel,,,子聯播網,50,19,19,100.00%,3,15.79%,16,84.21%,0.30
20260126,19,昱得資訊工作室,2528,數位書香,11080,CF_728x90_首頁上方_數位書香,antifroud,,,48,24,24,100.00%,15,62.50%,9,37.50%,3.68
20260126,19,昱得資訊工作室,2528,數位書香,11081,CF_160x600_首頁右側_數位書香,antifroud,,,637,284,284,100.00%,113,39.79%,171,60.21%,2.76
20260126,19,第一網站股份有限公司,2518,麻辣家族討論區(twbts),11082,CF-728X90-twbts,antifroud,,,130,56,56,100.00%,36,64.29%,20,35.71%,4.42
20260126,19,第一網站股份有限公司,2540,risu短網址,11260,MW-300X250-MB_page_left-risu,,知名媒體,,13,6,6,100.00%,6,100.00%,0,0.00%,5.27
20260126,19,第一網站股份有限公司,2492,ttshow,11273,MW-300X250-ttshow,,知名媒體,,6,3,3,100.00%,0,0.00%,3,100.00%,0.00
20260126,19,第一網站股份有限公司,2601,Meme梗圖倉庫,11443,CF-336X280-meme,,,,153,78,78,100.00%,24,30.77%,54,69.23%,0.90
20260126,19,第一網站股份有限公司,2540,risu短網址,12496,CF_300x250_popup(直播) _risu短網址,antifroud,知名媒體,,6,2,2,100.00%,0,0.00%,2,100.00%,0.00
20260126,19,時報資訊股份有限公司,2770,中時電子報_HB,12559,CF_300x250_右側互動看版_中時電子報_HB,,知名媒體,,238,100,100,100.00%,38,38.00%,62,62.00%,4.05
20260126,19,時報資訊股份有限公司,2770,中時電子報_HB,12560,CF_336x280_文中看板_中時電子報_HB,,知名媒體,,221,90,90,100.00%,65,72.22%,25,27.78%,22.37
20260126,19,時報資訊股份有限公司,2770,中時電子報_HB,12561,MW_300x250_內頁TOP Banner_中時電子報_HB,antifroud,知名媒體,,930,455,455,100.00%,86,18.90%,369,81.10%,1.34
20260126,19,第一網站股份有限公司,2768,czbooks,12570,CF_728x90_banner_czbooks,,,,"32,896","16,165","16,165",100.00%,"12,079",74.72%,"4,086",25.28%,4.79
20260126,19,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,12579,CF_300x250_右側第一塊_民視新聞網-Exchange(RWD)(MCM),,知名媒體,,"9,725","4,776","4,776",100.00%,147,3.08%,"4,629",96.92%,0.71
20260126,19,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,12580,CF_300x250_內文文中左側_民視新聞網-Exchange(RWD)(MCM),,知名媒體,,"9,156","4,478","4,478",100.00%,282,6.30%,"4,196",93.70%,1.01
20260126,19,第一網站股份有限公司,2783,漫畫櫃manhuagui,12676,CF_728X90_manhuagui,antifroud,,,"39,928","19,678","19,678",100.00%,"6,635",33.72%,"13,043",66.28%,3.96
20260126,19,艾得基客行銷顧問股份有限公司,2635,工商時報,12761,MW_320x480_文中創意_工商時報new,,知名媒體,,176,87,87,100.00%,73,83.91%,14,16.09%,19.72
20260126,19,金隼行銷股份有限公司,2786,91譜,12792,MW_置底創意_91譜,,知名媒體,,6,3,3,100.00%,3,100.00%,0,0.00%,8.33
20260126,19,第一網站股份有限公司,2801,damanwoo,12868,CF-300x250_Banner_damanwoo_大人物,,,,50,18,18,100.00%,0,0.00%,18,100.00%,0.00
20260126,19,永悅健康股份有限公司,2813,早安樂活,12927,MW_置底創意(非展開)_早安樂活,,知名媒體,,32,16,16,100.00%,14,87.50%,2,12.50%,29.09
20260126,19,徐致淦,2818,rate.cx免費投票器,12943,CF_300x250_投票結果_rate.cx免費投票器,,,,139,69,69,100.00%,55,79.71%,14,20.29%,20.60
20260126,19,徐致淦,2818,rate.cx免費投票器,12944,MW_300x250_投票結果_rate.cx免費投票器,,,,137,68,68,100.00%,31,45.59%,37,54.41%,6.54
20260126,19,第一網站股份有限公司,2820,星座好朋友(horofriend88),12966,MW_320x100_horofriend88,antifroud,,,6,3,3,100.00%,3,100.00%,0,0.00%,35.00
